	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
CM000769.3/27074383-27074278	4.28072981296297	-1.8193372858308	0.114415904196864	-15.9010873409735	6.227441077032e-57	9.85756019101265e-55	down
CM000018.3/54399560-54399654	5.59415361731675	-1.89290344102917	0.119077964331967	-15.8963369221875	6.71798004713918e-57	1.0620429711398e-54	down
CM000241.2/4043661-4043557	3.97451110626745	-1.78999259259032	0.112736136858237	-15.8777180279043	9.04081435885497e-57	1.42560825959017e-54	down
CM002649.1/13465888-13465782	3.25612750854335	-1.8086177293544	0.114075395679183	-15.854582126025	1.30694020516604e-56	2.05299355281732e-54	down
AL954747.1/1232002-1232332	11.552568027652	-1.10503312021179	0.0697597458288566	-15.8405554246542	1.63371406060175e-56	2.55978943698448e-54	down
AFSB01229472.1/3109-2986	23.7019658112952	-1.36595156279225	0.0862441014433949	-15.8382027284356	1.69599333638149e-56	2.65400386890176e-54	down
JH835402.1/6318-6412	14.0269119323343	-1.74358043131432	0.110093130589962	-15.8373226555634	1.71989308182506e-56	2.68799694970603e-54	down
AMPZ01021892.1/57462-57385	3.55783673944129	-1.64930034413323	0.104152918237283	-15.8353733341946	1.77403105202519e-56	2.76910323554293e-54	down
BABH01011508.1/195-291	7.81335468948098	-1.92075985710075	0.121300608802325	-15.8347091252516	1.79286299583381e-56	2.79496475214152e-54	down
JRRC01174831.1/1489-1595	6.80463539753204	-2.03178791936854	0.128335388177316	-15.8318601612931	1.87592292662664e-56	2.92076231910136e-54	down
CP007236.1/3263730-3263593	13.1131017628666	-1.74871260960162	0.110463951418686	-15.8306179268707	1.91332913843074e-56	2.97525090760411e-54	down
JPLZ01000006.1/1800819-1800906	3.48102090566671	-1.94284072286321	0.122730757383461	-15.8301045661519	1.92900358020024e-56	2.99585174893287e-54	down
DS562867.1/3610471-3610336	4.79861589020232	-1.92760269397806	0.121775720632917	-15.8291216340954	1.95937321252598e-56	3.03919462065525e-54	down
CM000314.3/27829032-27829165	10.6246546234431	-1.57178611140198	0.0993428696936582	-15.8218311616009	2.19999899807722e-56	3.40814901247928e-54	down
CM000781.4/43034352-43034234	108.467420797411	-1.37626427452125	0.0870322043093159	-15.8132760791621	2.52013885354284e-56	3.89432420487143e-54	down
HE813975.1/1839793-1839685	8.43334534786534	-1.54086307694084	0.0975570882237668	-15.7944758806921	3.39604072142198e-56	5.22820892509388e-54	down
CCCW010031231.1/1576-1471	3.1771187945545	-1.79779796957443	0.113831614933643	-15.7934855850235	3.44978937338126e-56	5.30434115009512e-54	down
CM002815.1/178595714-178595606	93.7462858309977	-1.07680521904191	0.0681921743960053	-15.7907447383726	3.60300830616368e-56	5.51930805887614e-54	down
AASG02002767.1/27292-27377	6.14994065264341	-2.09579576624257	0.132743915230329	-15.7882624043903	3.74761611790669e-56	5.73371334381292e-54	down
KL657525.1/75329-75617	22.0007418370949	-2.08604420502844	0.132207230603453	-15.7785939203688	4.36810601399311e-56	6.66651808820398e-54	down
CM000880.2/42631182-42631316	3.64118956718147	-1.76563774522525	0.111922056960406	-15.7756012816122	4.58015504713248e-56	6.97290485030028e-54	down
CYKH01002227.1/60202-60266	4.29731523788208	-1.81775242152572	0.115291439424502	-15.7665862322421	5.28291036536755e-56	8.01314959448649e-54	down
CM007647.1/256563704-256563566	37.4238220601602	-1.50349029582057	0.0953775786899014	-15.7635611689077	5.54201341905691e-56	8.39584432913028e-54	down
LELK01000015.1/3066-2780	6.23109494676565	-1.75010871223102	0.111038355773713	-15.7612988776382	5.74402088162719e-56	8.69121041927384e-54	down
JJRT01005834.1/2039-2228	4.66261274759607	-1.69275917942739	0.107420985770456	-15.7581795334162	6.03463810717397e-56	9.1197637431647e-54	down
CM009291.1/3438231-3438092	21.8706291515947	-1.93021908878387	0.122572980099455	-15.7475088491582	7.14406214546396e-56	1.07437644942283e-53	down
DS562878.1/18985206-18985339	4.84521749520907	-1.88332590342977	0.119603189635753	-15.7464521570483	7.26441540410794e-56	1.09114700865499e-53	down
AFSB01090298.1/6531-6598	3.14601245888766	-1.81897461448977	0.115563172817613	-15.7400889067018	8.03307335592482e-56	1.20513669636613e-53	down
AYZS02005074.1/11329-11226	6.01373703736397	-1.82850395200468	0.116181876153225	-15.7382890735314	8.26482495404166e-56	1.23839976629322e-53	down
JH835323.1/1574388-1574267	3.20229684497561	-1.91615508104353	0.121762971683634	-15.7367634392343	8.4664766029365e-56	1.2655435026772e-53	down
CP018155.1/1175366-1175441	6.15818467387031	-2.207896635592	0.140392998222252	-15.7265437988349	9.94958414187123e-56	1.48543561647951e-53	down
CM002482.1/11851810-11851641	8.13316270700565	-1.32864446050178	0.0844899758090789	-15.7254685869967	1.01199363371203e-55	1.50904384018306e-53	down
KI536312.1/19827955-19828048	4.12180018941834	-1.87283384167848	0.119106909056373	-15.7239731642441	1.03617052678141e-55	1.53951748015219e-53	down
CP000002.3/1300602-1300351	64.0453463384983	-1.27503948942121	0.0811326199036033	-15.7154975512455	1.18447663278664e-55	1.75775193385699e-53	down
CM001379.3/55141489-55141387	3.61851818423085	-1.75778796843688	0.111907969321271	-15.7074422768815	1.34496749539972e-55	1.99352276977206e-53	down
CM001505.2/105627834-105628043	4.73773332252653	-1.80781636856421	0.115100070300463	-15.7064749295548	1.36564251920272e-55	2.02174041439954e-53	down
JH835508.1/3466065-3465929	22.1674670029693	-1.99485925501607	0.127092868358287	-15.6960754823187	1.6089256771101e-55	2.37620616628504e-53	down
LUFJ01000001.1/415844-415778	2.89831515335803	-1.59324659907054	0.101754517317427	-15.6577480889654	2.94128678828072e-55	4.33358946510076e-53	down
ABLF02026353.1/5856-5775	12.6164146987246	-2.38843387357455	0.152547542174371	-15.6569803716957	2.97700046387416e-55	4.38098084950673e-53	down
CM001221.2/9381485-9381568	4.45845222552959	-1.77872029186255	0.113608423423359	-15.6565881143706	2.99541438014155e-55	4.40283122246805e-53	down
CM002815.1/92731473-92731367	11.6325074512012	-1.31244403261622	0.08383741374756	-15.6546340583462	3.08884840570373e-55	4.53476735975539e-53	down
CM000769.3/60095658-60095468	17.3397795127767	-1.6342036350167	0.104435706633651	-15.6479396529513	3.43150416048393e-55	5.02947140065224e-53	down
CM001965.2/7878639-7878554	4.38120411912217	-1.85347117951263	0.118448602111978	-15.6478940778077	3.4339621527439e-55	5.02947140065224e-53	down
CP001322.1/5705240-5705204	34.6007138558349	-1.90182907876183	0.121598351502168	-15.6402537967624	3.87181865194944e-55	5.64398707578386e-53	down
CM009293.1/5944579-5944424	3.02651128019963	-1.7625387109471	0.112819260745784	-15.6226755901072	5.10189973579942e-55	7.41083948917273e-53	down
CAVP010028221.1/30248-30174	5.34591058201053	-1.79095655151416	0.114651873563695	-15.6208223716396	5.25237922189287e-55	7.62045543793971e-53	down
KB016864.1/2791162-2791268	6.0655946832901	-1.94671684186701	0.124655730200939	-15.6167457262414	5.59913608340852e-55	8.10450332879581e-53	down
AP014958.1/26460531-26460334	4.01592061479987	-1.90386228924187	0.121929862458219	-15.6144052888952	5.80841811655489e-55	8.38776336859415e-53	down
KV887607.1/6525-6435	5.13716510205892	-1.85092503635518	0.118543102799429	-15.6139411964513	5.85083372425803e-55	8.43914413862956e-53	down
AYUG01072405.1/26071-25968	4.85598795548682	-1.63791561838969	0.104957716079015	-15.6054807552845	6.68046000269381e-55	9.62453950539789e-53	down
CM007648.1/10152227-10152110	95.6333808644148	-1.31318977255451	0.0841887665304637	-15.5981590736257	7.49236057536934e-55	1.07691126370163e-52	down
CM000238.2/99115835-99115675	232.819169389479	-1.12994898291731	0.072442287111727	-15.5979197781898	7.52049280882628e-55	1.07969791409321e-52	down
EQ973340.1/102645-102424	36.239689759831	-1.58735861506331	0.101796037134115	-15.5935207278452	8.05681101200909e-55	1.15535231362455e-52	down
AASG02036956.1/559-454	3.08566662286537	-1.82759803891765	0.117278196698363	-15.583442535514	9.43345901195546e-55	1.34806749686125e-52	down
AOTI010120151.1/4915-5053	22.8765138078848	-1.83802028331518	0.117965991209675	-15.5809336611961	9.81111865937348e-55	1.40041525853818e-52	down
CM002515.1/24439767-24439493	9.22985661893132	-1.75902174498367	0.112906631563954	-15.5794369260526	1.00435536555976e-54	1.43193704705464e-52	down
GL638014.1/252-138	34.9819869395289	-1.1385201293759	0.0730787885379168	-15.5793514391003	1.00569936614131e-54	1.43219941567168e-52	down
LL883262.1/15810-15887	2.96048875051257	-1.75819561516397	0.11286712311874	-15.5775709221744	1.03410288229962e-54	1.47095178193283e-52	down
JJMO01000803.1/270094-270200	82.7436162137221	-1.41767049251708	0.0910448887258139	-15.571115659073	1.1439439368029e-54	1.62532186408724e-52	down
CM001414.1/33544738-33544870	5.9452071389494	-1.72970533143616	0.111124315233963	-15.5654982241682	1.24893819146121e-54	1.76839335577216e-52	down
KI912112.1/3787819-3787997	3.14271343985818	-1.68921850476085	0.108526111023877	-15.565088335186	1.25696477508415e-54	1.77771966609495e-52	down
CM002823.1/99402790-99402664	5.15538507060716	-1.29568878273135	0.0832767951335315	-15.558821405816	1.3862815622284e-54	1.95836855749675e-52	down
JH836824.1/173982-174112	3.90468799383061	-1.75075525253169	0.112554327516786	-15.55475734392	1.47714017936392e-54	2.08433764189376e-52	down
AFSB01176469.1/27477-27314	10.1628379542796	-1.76156193290781	0.113260001165407	-15.5532572380535	1.51215566947859e-54	2.13131091551578e-52	down
CM002815.1/144440914-144440809	11.629865125474	-1.28679056456047	0.0827610956877011	-15.5482543321584	1.63501880135514e-54	2.30185292321227e-52	down
AWGM01170598.1/2113-1885	9.47522620715256	-1.64894281047886	0.106109138505497	-15.5400640670873	1.85797598848811e-54	2.60979043625313e-52	down
GL018717.1/1509047-1509122	3.92689514026405	-1.55797051670992	0.100260893167389	-15.5391645485228	1.88423764037098e-54	2.64367105660596e-52	down
DG000020.5/8420435-8420501	9.93708015040988	-1.87247030581792	0.120510954831987	-15.5377601017971	1.92598186671645e-54	2.69917286174513e-52	down
AOTI010086470.1/2400-2536	3.02560233602309	-1.78258582690784	0.114731700482781	-15.5369947399618	1.94911704683315e-54	2.72849867957365e-52	down
ALAR01215145.1/12461-12335	4.02646709259347	-1.73197225233466	0.111479835399919	-15.5361931251643	1.97364485506151e-54	2.75970535633901e-52	down
KQ058918.1/1275433-1275554	6.11287983729176	-1.93081863648961	0.124331188226378	-15.5296403423253	2.18602380912824e-54	3.0532125301521e-52	down
KQ059658.1/67425-67568	4.87977279317571	-1.80603095179955	0.116309828508668	-15.527758702395	2.25111103893591e-54	3.14056698028632e-52	down
AYUG01115063.1/22563-22733	7.07805899662291	-1.64093701957725	0.105807882631053	-15.5086462253395	3.03204337110782e-54	4.21102734470124e-52	down
ACTA01034930.1/7377-7212	4.22140950627737	-1.76430030141712	0.113764149278578	-15.5084032413131	3.0435379437928e-54	4.22224205442932e-52	down
AOTI010124794.1/1429-1295	2.66135917218727	-1.64749908046565	0.106284933020674	-15.5007773316768	3.4272050664157e-54	4.73852357379858e-52	down
AYUG01127128.1/18987-19116	5.48574089791311	-1.45796813034095	0.0941541756549312	-15.4849014416982	4.3873440841699e-54	6.04572097527109e-52	down
GL638029.1/121484-121597	32.7610839151376	-1.21716087332374	0.0786292646547674	-15.4797438163494	4.75362021420935e-54	6.54314359652174e-52	down
CM003529.1/3495026-3494945	6.49584161570963	-1.92754202824848	0.124585535851039	-15.4716357326837	5.39193491525268e-54	7.41349020174185e-52	down
CM000679.2/35093909-35094000	3.39290096131888	-1.7552233596003	0.113448793362001	-15.4715031124183	5.40305561555621e-54	7.42051691592318e-52	down
AFFK01021125.1/6285-6129	5.35865782484915	-1.69983788139819	0.109909750466951	-15.4657605369537	5.90714499198421e-54	8.10381530967008e-52	down
KB017614.1/2625322-2625453	4.78962908954281	-1.5101967372942	0.0976785376347778	-15.4608860233028	6.37160539227581e-54	8.73129161568823e-52	down
CM002516.1/32220877-32220645	246.052288003818	-1.16846286940924	0.0755868137617145	-15.4585543596637	6.60645971159703e-54	9.0430861160916e-52	down
CM001224.2/29657943-29657775	3.7728877862131	-1.78240055175155	0.115311526079941	-15.4572627069031	6.74025015308815e-54	9.21600449503309e-52	down
CM003257.1/58716261-58716155	4.71675152227429	-1.89293943603042	0.122532698942925	-15.4484431695424	7.72877292504281e-54	1.05094288051672e-51	down
GL638108.1/43830-43944	32.5105038159786	-1.22830573483286	0.0795278271094071	-15.444980448706	8.15523530806632e-54	1.10771242356032e-51	down
GK000004.2/25837373-25837246	4.60072162550989	-1.83411070729042	0.118769869319698	-15.4425589402096	8.46730957698465e-54	1.14883711961664e-51	down
FAOM01424663.1/7559-7464	12.2721353254963	-1.52623639827063	0.0989164222386919	-15.4295552116484	1.0358159964287e-53	1.4038433528766e-51	down
CM002492.1/10318367-10318460	9.64295590382219	-1.61070539646329	0.104443015577607	-15.4218583938382	1.16697301012911e-53	1.57986648700242e-51	down
KV775828.1/49813-49729	15.9146684909789	-1.70842358878469	0.110842570643722	-15.413063580743	1.33719302100248e-53	1.80833020719753e-51	down
CM000761.3/2883811-2883711	6.20097545421771	-1.50118550265932	0.0974032151273263	-15.4120734176686	1.35784288513986e-53	1.8342466667664e-51	down
AY961628.3/138996-139072	4.58664360789405	-1.89472431187561	0.122957919451941	-15.4095345815946	1.41225288022089e-53	1.90566162420888e-51	down
ALWT01022855.1/245-118	3.2549800171432	-1.73630496272198	0.112712680884471	-15.4046993567802	1.52195292835163e-53	2.04920920564579e-51	down
CM002639.1/18756078-18756286	17.9625133982998	-1.67971686458729	0.109188069851684	-15.3837032458669	2.10552598910394e-53	2.83186364730594e-51	down
CM000860.1/64588525-64588347	5.45228069185364	-1.59221390142953	0.103582035800019	-15.3715254689872	2.54114768648483e-53	3.40662782361465e-51	down
JJRI01094296.1/18881-18747	4.06291176569177	-1.62603604629443	0.105788933747622	-15.3705684393571	2.57896490042847e-53	3.4535752529946e-51	down
CM000870.1/60849077-60849214	5.39465086299111	-1.76638662028997	0.114932848158787	-15.3688579773956	2.64795539146633e-53	3.54212086970277e-51	down
ALYE01012816.1/40088-39966	3.10341325066284	-1.68795955372669	0.109859173599817	-15.3647574291375	2.8209247570572e-53	3.7653398692361e-51	down
JXYE01000004.1/92909-92792	1533.16551492772	-1.07917865271544	0.0702664009927434	-15.358388041347	3.11216853813037e-53	4.14512648399008e-51	down
DS545114.1/737613-737524	8.86616904596439	-1.47444538003623	0.0960420953953845	-15.3520742541722	3.43040108686827e-53	4.55914705482726e-51	down
CM000817.4/137320904-137321016	7.7075988241614	-1.7296530760913	0.112676681160126	-15.3505859267658	3.51001790907005e-53	4.65994506663507e-51	down
CM001246.2/6073730-6073925	3.5017948311628	-1.78950029889206	0.116594979669966	-15.3480047250527	3.65248417937715e-53	4.8438766558468e-51	down
AOTI010175904.1/1091-966	2.64581483758693	-1.97946133742043	0.128997616875521	-15.3449450103451	3.82883693798952e-53	5.07230514012543e-51	down
CM000761.3/72990279-72990136	32.9745327536219	-1.20195838104387	0.0783976236031619	-15.3315665169651	4.70501427510729e-53	6.21968632247266e-51	down
BABH01021143.1/14961-15044	19.4379503868595	-2.13309275634173	0.139152176179634	-15.3292087476094	4.87893442530267e-53	6.43581491050502e-51	down
ALYE01009645.1/44404-44527	8.40500099506262	-1.76346773234742	0.11507133296603	-15.3249961297312	5.20576477606509e-53	6.85229600608961e-51	down
CM001220.2/46567573-46567772	23.9097046790278	-1.44894653283649	0.0946079338865047	-15.3152750864922	6.04555659411789e-53	7.940774271942e-51	down
KQ042258.1/375642-375567	4.25420839416919	-1.80724057124502	0.118073663752684	-15.3060429718727	6.96760299143205e-53	9.14214671781224e-51	down
AARH02000161.1/14976-14816	4.21132269389316	-2.21310414394162	0.144860379492025	-15.2774979031686	1.08008729584186e-52	1.40968518227276e-50	down
ALWZ041375319.1/869-946	4.06444567289636	-1.73432442367343	0.113523799928227	-15.2771879092306	1.08523643084552e-52	1.4149099434386e-50	down
CM001220.2/2834169-2834248	20.4958786523242	-1.63092055526452	0.106766546189532	-15.2755766058902	1.11239722549718e-52	1.44879177887854e-50	down
ABJB010887210.1/18414-18343	21.9443484096687	-2.06477995310783	0.135274063106393	-15.2636795679293	1.33502935562192e-52	1.73326397980996e-50	down
CM003255.1/78166502-78166623	3.26281606990009	-1.55745277349155	0.102064070924076	-15.259559602028	1.42204833169397e-52	1.84236582809644e-50	down
GK000030.2/67978440-67978551	7.10024377701443	-1.48015887544457	0.0970165178550444	-15.2567718175179	1.48411104211335e-52	1.92075704557286e-50	down
AARH02005139.1/40173-40011	6.60613016249582	-1.61499346646458	0.105921576367316	-15.2470678954407	1.72193782045281e-52	2.22389350225593e-50	down
CM000521.1/20408544-20408618	7.64001003946729	-1.91235599406674	0.125640475981069	-15.2208591947302	2.57131793774584e-52	3.30359503785227e-50	down
CM001241.2/7244828-7244637	3.3458772575886	-1.73662511516165	0.114138306555408	-15.2150944548894	2.80813867103649e-52	3.60410878831116e-50	down
AP014958.1/26460325-26460531	3.65745444411728	-2.05042691033744	0.134765096740221	-15.2148216410213	2.81986919674389e-52	3.61540612651687e-50	down
CM002816.1/215213794-215213889	2.798507538882	-1.70337583802824	0.111985642062308	-15.2106627837209	3.0048546292609e-52	3.84459472917705e-50	down
BABH01003110.1/162-75	3.99804846988974	-1.8638573993309	0.122538568270459	-15.2103735635063	3.01815957516218e-52	3.8576203563781e-50	down
JMFM02000487.1/360-682	6.49068537545419	-1.46506854522067	0.0963343937968004	-15.2081565833171	3.12211421085081e-52	3.98636191711817e-50	down
ALWZ044662647.1/1844-1716	12.5803204746514	-1.29521297280609	0.0851747623491255	-15.2065346246239	3.20041933572033e-52	4.08212163783799e-50	down
JJRF01043259.1/20018-19888	5.93506778973666	-1.48539146897584	0.0977260092969289	-15.1995510679521	3.56052717243392e-52	4.52274865150279e-50	down
AYWO01000003.1/152542-152663	5.06428158082625	-1.41454445370282	0.0930960211121301	-15.194467355367	3.84778449761371e-52	4.88261311769136e-50	down
ALWT01045777.1/19707-19580	3.32059727879561	-1.75148277181835	0.115284400750405	-15.1927126342998	3.952200653488e-52	5.00996211791434e-50	down
GG666674.1/1374044-1374116	23.9059343956022	-1.47430274372625	0.0970780937353993	-15.1867706399827	4.32718742167469e-52	5.4796838623521e-50	down
CP007161.1/1187091-1187361	7.90962000447258	-1.68735796320498	0.111162301898567	-15.1792283389801	4.85459203050869e-52	6.13497204526967e-50	down
CM002505.1/18310826-18310924	4.79045582289367	-1.75370424607245	0.115574765482177	-15.1737642620863	5.27620761605805e-52	6.6609693449842e-50	down
CM001584.2/153070025-153070189	3.29377825649106	-1.47365655483655	0.0971945396248166	-15.1619274140816	6.31874631431106e-52	7.96897824244492e-50	down
CM000135.2/9442118-9442318	5.08031873608628	-1.7783123381887	0.117443911296342	-15.1418010398304	8.58305485060036e-52	1.08025750896425e-49	down
AFTD01086149.1/83623-83722	4.66671629354048	-1.78263494888448	0.117752034952551	-15.1388886791028	8.97169618845294e-52	1.12802177698158e-49	down
LZPO01075091.1/2050-2213	3.08834100502435	-1.68645080994097	0.111456634022275	-15.1310043115418	1.01140011955073e-51	1.26906046708017e-49	down
GL018779.1/516355-516480	7.04197385578141	-1.50339735047526	0.0993626472458449	-15.1304075741413	1.02061336784463e-51	1.27932072386843e-49	down
CH724148.1/1932701-1932580	6.58534167001265	-1.72453043608031	0.113982560407963	-15.1297745015371	1.0304789744142e-51	1.29037705895509e-49	down
BABH01007133.1/895-969	3.01558134456477	-1.79307005374158	0.118558071845405	-15.1239812341051	1.12528627352725e-51	1.40624337671925e-49	down
CM001222.2/24173888-24174088	4.85836819129321	-1.57257029982917	0.103981035137033	-15.1236261281371	1.13137227723883e-51	1.41241933595676e-49	down
NHLK01000003.1/79311-79420	5.20100167118396	-1.6478844572089	0.108965329295262	-15.1230163563646	1.14189943829511e-51	1.42412161462042e-49	down
FAOM01049762.1/103979-104150	7.03156379646396	-1.62837401604783	0.107769721752095	-15.1097542943797	1.39659524010151e-51	1.73825424500861e-49	down
AFEY01341463.1/11132-11059	3.96782566852519	-1.78708546285971	0.118293838261343	-15.1071728597694	1.4523867082159e-51	1.80587393846929e-49	down
LKFA01005662.1/52818-52679	10.7602223842823	-1.78710632313078	0.118323500988988	-15.103561914527	1.53417052904185e-51	1.90372831034914e-49	down
GL348719.1/4070108-4070023	2.63971531604071	-1.57469844307995	0.104306629017107	-15.096820383503	1.69932462157445e-51	2.10654831703368e-49	down
CM001219.2/16056426-16056650	5.86616883914089	-1.44387958987076	0.0956874800599756	-15.0895351091465	1.89774695703998e-51	2.35016069500313e-49	down
CM001223.2/44483531-44483307	3.26797314524124	-1.71806628239157	0.113891529380998	-15.0851102951139	2.02935239704373e-51	2.51062206170537e-49	down
CM003259.1/27287737-27287601	3.84724150253496	-1.8150008334231	0.120342634188002	-15.0819436990856	2.12907644920348e-51	2.62872811030255e-49	down
ALWT01138873.1/1291-1416	2.91426235173421	-1.41972191802565	0.0942225406247416	-15.067752457238	2.63940202477112e-51	3.24906968289572e-49	down
CM001583.2/134407241-134407140	3.34449164624081	-1.67508710781965	0.111195313408851	-15.0643678808707	2.77810024453749e-51	3.41639921307326e-49	down
ANKR01215600.1/36028-35908	4.15379919742959	-1.73384879065061	0.115148613171139	-15.057487388699	3.08282635933634e-51	3.78736721327899e-49	down
KV778243.1/162647-162731	15.9663917075293	-1.68752285706096	0.112119256755127	-15.0511420241269	3.39325554539237e-51	4.1645971737426e-49	down
DS562858.1/39407731-39407867	3.5706239706562	-1.70232999482508	0.113162073775372	-15.0432909015456	3.82074181016855e-51	4.66606676377736e-49	down
CM001491.2/142247308-142247247	3.14568741223582	-1.70177423225867	0.113274624430479	-15.0234374275336	5.15629496168037e-51	6.25995502781467e-49	down
KB846842.1/3409413-3409514	13.9610973691634	-1.95519503202411	0.130145038520201	-15.0232006863683	5.17474752524347e-51	6.27618592776778e-49	down
LVWZ01000004.1/175108-175244	5.48887550752342	-1.70770987859955	0.113729837869667	-15.0154955866249	5.81258088737738e-51	7.04286297353004e-49	down
CM000013.3/1181604-1181434	9.41096179261226	-1.79156195792396	0.119410690012228	-15.0033632478005	6.97913834535234e-51	8.43150932704464e-49	down
CM009307.1/5543249-5543153	6.29280898625881	-1.84904695968516	0.123271857532979	-14.9997493076672	7.36971473131008e-51	8.88999250760931e-49	down
ADWL01021144.1/10953-11176	6.2541519689853	-1.87051660801783	0.124703440717409	-14.9997193121288	7.37304591294257e-51	8.88999250760931e-49	down
CM001247.2/9034104-9033894	3.67471331726959	-1.72966762701428	0.115418419806092	-14.9860622760231	9.05658690629463e-51	1.09092553380135e-48	down
LYBW01000056.1/325560-325415	6.92488068375413	-1.79280556330563	0.119724460107376	-14.974430134809	1.07888629614237e-50	1.29705874597961e-48	down
CAAE01014542.1/131191-131008	11.5085974634298	-1.64109832971325	0.109778212295449	-14.9492171114658	1.57590945511982e-50	1.88541074229393e-48	down
CM000995.2/39299240-39299384	3.826818359285	-1.69422504081708	0.113357977398765	-14.9457945501024	1.65900539015366e-50	1.98290491298637e-48	down
CM000882.2/17224825-17224692	3.82420332501572	-1.89709163194149	0.12693872928938	-14.9449395197325	1.68043672028064e-50	2.00657795918385e-48	down
CM008305.1/2716905-2716978	3.41970737957369	-1.7847142117084	0.119477714223362	-14.9376327067314	1.8751931073182e-50	2.23696949347211e-48	down
MUFX01000002.1/408267-408364	5.82839836374743	-1.79842965273273	0.120594427276965	-14.9130411192412	2.71117614551197e-50	3.2155955459565e-48	down
HE587301.1/4415296-4415219	7.10396992306798	-1.74326292723541	0.116911332296684	-14.9109833323219	2.79604262039454e-50	3.31306900436539e-48	down
CM002505.1/17804921-17805010	8.62351994987182	-1.52508344871134	0.10230059959839	-14.9078642226779	2.92974842546906e-50	3.46817045633571e-48	down
MPHV01000014.1/56649-56472	3.9539821229067	-1.54203521482206	0.103452015198058	-14.9058016112093	3.02164296283807e-50	3.57352694765987e-48	down
CM001642.1/32780556-32780630	4.3797590321497	-1.75578459311071	0.117841240373584	-14.8995766468891	3.31674356223294e-50	3.91877219274427e-48	down
CM000671.2/95859904-95860141	4.51459915886869	-1.63889729935661	0.110040582598857	-14.893571631941	3.62856465094388e-50	4.27900305943399e-48	down
CM002517.1/18631721-18631819	4.8754894385186	-1.68233198920062	0.113101748406691	-14.8745002875755	4.82574798903714e-50	5.6853573731912e-48	down
KB457490.1/645938-646036	6.72739826302323	-1.57417451036901	0.105908107887713	-14.8635882725617	5.67996097504053e-50	6.6726300824577e-48	down
HG417165.1/4711207-4711027	3.38972726951558	-1.669068320104	0.112304051098752	-14.8620490870479	5.81199357203868e-50	6.82124736076494e-48	down
FNZX01000005.1/328048-328211	4.78814600222746	-1.45847098806976	0.098160139433699	-14.8580777949573	6.16693632404119e-50	7.21040998159771e-48	down
CM002927.1/16091660-16091773	11.2638023972693	-1.61633457712733	0.108807925612059	-14.8549342158232	6.4631349972553e-50	7.54244188885744e-48	down
CP001737.1/1782147-1782259	4.59119983856897	-1.66605880306784	0.112183613286364	-14.8511779417819	6.83568917983548e-50	7.96967773046201e-48	down
GL010027.1/118272184-118272088	2.99979086663499	-1.69441745794652	0.114108087689162	-14.8492319191451	7.03702863483485e-50	8.19667784420556e-48	down
CP000783.1/1525231-1525447	4.32647852158129	-1.41385906450748	0.0952801261480106	-14.8389713749031	8.20037313924959e-50	9.51582397327883e-48	down
ASAF01153073.1/2323-2154	10.5539579297626	-2.03973600464093	0.137470502355091	-14.8376267613559	8.36637962140399e-50	9.69934421685923e-48	down
CM000248.2/1737410-1737526	8.1577063817962	-1.44265785632568	0.0972329026402249	-14.8371365777664	8.42772640860148e-50	9.76129947670926e-48	down
ATGF01006980.1/51019-51211	6.39721678952794	-1.80458841322276	0.121650677558899	-14.8341830019734	8.80696244668915e-50	1.01909844364369e-47	down
CM000008.3/29020921-29020852	3.43604090030846	-1.59575525612292	0.107704659984756	-14.8160279819719	1.15410055969642e-49	1.33296995233486e-47	down
LT635760.1/158407-158496	3.22806620999486	-1.58962270489192	0.107320861854802	-14.8118704734459	1.22775656307496e-49	1.41539353249056e-47	down
CM007650.1/177642627-177642707	161.481841702818	-1.05046912183739	0.0709304444721051	-14.8098482908916	1.26525559024549e-49	1.45726284716819e-47	down
HE587311.1/1149202-1149367	9.71079649733614	-1.38034986074227	0.0932214998922603	-14.8072050153408	1.31599636492898e-49	1.51429113872369e-47	down
AFEY01434554.1/16942-17044	12.4802141056834	-1.62054909072337	0.10946028129714	-14.8049052269858	1.36178835871012e-49	1.56552406958306e-47	down
AWUE01013462.1/24951-24845	13.8118634534411	-1.90638641836566	0.12877308010621	-14.8042309525664	1.37551235801428e-49	1.57983032390053e-47	down
CCCW010014561.1/1810-1704	3.2084515087403	-1.67223244926306	0.113115573828103	-14.7833971280054	1.87467199250971e-49	2.14118410334124e-47	down
ANKR01270496.1/244-177	21.8383878785407	-1.41895667799946	0.0959861968820774	-14.7829242546478	1.88788276439678e-49	2.15428012157617e-47	down
CP002667.1/1289196-1289323	4.32789817352737	-1.64608271658051	0.111379342768697	-14.7790665276141	1.99917715271409e-49	2.27917271183105e-47	down
LDRW01000025.1/43880-43806	7.60542968536842	-1.43349410643284	0.0971908366467187	-14.7492722142467	3.1100035633946e-49	3.53578195179747e-47	down
AARH02001735.1/99911-99758	5.14629571482337	-1.76962245077294	0.119981540914154	-14.7491225507688	3.11690756168455e-49	3.54037113915426e-47	down
HE587302.1/3561662-3561745	3.96836357577247	-2.01470000583943	0.13664805870205	-14.7437148026546	3.37687146989706e-49	3.82860942741277e-47	down
JH687547.1/1197606-1197417	8.0732342344943	-1.93357713031466	0.131157919898434	-14.7423589197814	3.44536776382695e-49	3.90268501893748e-47	down
